chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
KA_ACT_1959_SEC_21_SUB_3,KA_ACT_1959,child,114,57,57,21,,,Manner of exercising vote,,,INFO,,"1[(3) A member once nominated by the board of a Co-operative Society under clause (a) of

sub-section (2) to vote on its behalf in any meeting of any other Co-operative Society shall

not be changed e"
KA_ACT_1959_SEC_23,KA_ACT_1959,child,79,57,57,23,,,Restrictions on transfers of shares or interest,,,INFO,,"23. Restrictions on transfers of shares or interest.- [(1) x x x]

1. Omitted by Act 25 of 1998 w.e.f. 15.08.1998.

(2) No transfer by a member of his share or interest in a co-operative society shall"
KA_ACT_1959_SEC_23A,KA_ACT_1959,child,150,57,58,23A,,,Refund of value of share,,,INFO,,"[23A. Refund of value of share.-

(1) If an individual member of a co-operative society,

the principal object of which is to advance agricultural loans is not indebted to such society, then, the valu"
KA_ACT_1959_SEC_24,KA_ACT_1959,child,339,58,59,24,,,Transfer of interest on death of member,,,INFO,,"24. Transfer of interest on death of member.-

(1) On the death of a member of a co-

operative society, the society shall transfer the share or interest of the deceased member,—

(a) to the person or"
KA_ACT_1959_SEC_25,KA_ACT_1959,child,180,59,59,25,,,Liability of past member and estate of deceased member,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"25. Liability of past member and estate of deceased member.-

(1) Subject to the

provisions of sub-section (2), the liability of a past member or of the estate of a deceased

member of a co-operative"
KA_ACT_1959_SEC_26,KA_ACT_1959,child,309,59,60,26,,,Final authority in a co-operative society,,,INFO,,"CHAPTER IV

MANAGEMENT OF CO-OPERATIVE SOCIETIES.

1 [26. Final authority in a co-operative society.-

(1) Subject to the provisions of this Act,

the rules and the bye-laws, the final authority of a "
KA_ACT_1959_SEC_26A,KA_ACT_1959,child,176,60,60,26A,,,Partnership of Co-operative Societies,,,INFO,,"[26A. Partnership of Co-operative Societies.-

(1) Any two or more co-operative

socieities may, by resolution, passed by three-fourth majority of the members present and

after voting at a general me"
KA_ACT_1959_SEC_26B,KA_ACT_1959,child,252,60,61,26B,,,Collaboration by Co-operative Societies,,,INFO,,"26B. Collaboration by Co-operative Societies.-

(1) Any co-operative society or co-

operative societies may enter into collaboration with any Government undertaking or any

other undertaking approved"
KA_ACT_1959_SEC_27,KA_ACT_1959,child,811,61,63,27,,,Annual General Meeting,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"[27. Annual General Meeting.-

(1) Every co-operative society shall convene a general

3

3

meeting of its members once in a year before [twenty fifth day of September] for the

purpose of,—

(a) con"
KA_ACT_1959_SEC_27B,KA_ACT_1959,child,147,63,64,27B,,,Returns to be filed with the Registrar,,,INFO,,"27B. Returns to be filed with the Registrar.- The board of every cooperative

society shall file the following returns, within six months of the close of every cooperative

year with the Registrar,-

"
KA_ACT_1959_SEC_28,KA_ACT_1959,child,179,64,64,28,,,Special general meeting,,,INFO,,"28. Special general meeting.-

(1) The *board* of a co-operative society may, at any

time, call a special general meeting of the society and shall call such meeting within one

2 1 2

month after the"
KA_ACT_1959_SEC_28A,KA_ACT_1959,child,2235,64,70,28A,,,Management of co-operative societies vest in the *board*,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,,INFO,A_LONG;E_STRUCTURE;C_TOP20_LONG,"[28A. Management of co-operative societies vest in the *board*.-

(1) The

management of a co-operative society shall vest in a *board* constituted in accordance with

this Act, the rules and the bye-"
KA_ACT_1959_SEC_28D,KA_ACT_1959,child,54,70,70,28D,,,"Foreign tours by members, directors, office-bearers and employees of a",,,INFO,,"1[28D. Foreign tours by members, directors, office-bearers and employees of a

cooperative societies.- The Members, directors, office-bearers and the employees of a Co-

operative Society shall not un"
KA_ACT_1959_SEC_29,KA_ACT_1959,child,21,70,70,29,,,[XXX],,,INFO,,"29. [XXX]

1.Omitted by Act 3 of 2013 w.e.f 11.02.2013.

1

2 2 3

[4[The term of office of the members"
KA_ACT_1959_SEC_29A,KA_ACT_1959,child,396,70,71,29A,,,Commencement of term of office,,,INFO,,"[29A. Commencement of term of office.-

[(1)]

of the *board*]4 shall commence on the date on which the majority of the elected members

of the *board* assume office or the term of the out going *boar"
KA_ACT_1959_SEC_29C,KA_ACT_1959,parent,7,71,75,29C,,,Disqualification for membership of the *board*,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,29C. Disqualification for membership of the *board*.-
KA_ACT_1959_SEC_29C_SUB_1,KA_ACT_1959,child,735,71,73,29C,,,Disqualification for membership of the *board*,,,INFO,,"(1) No person shall be eligible

1

for being elected or appointed or continued as a member of the [*board* of any co-operative

1

society] , if,—

1. Substituted by Act 25 of 1998 w.e.f. 15.08.1998."
KA_ACT_1959_SEC_29C_SUB_2,KA_ACT_1959,child,239,73,74,29C,,,Disqualification for membership of the *board*,,,INFO,,"(2) No person including a person elected by a co-operative society as a member of a

*board* of another co-operative society of which such co-operative society is a member shall

1

1

be a [President"
KA_ACT_1959_SEC_29C_SUB_5,KA_ACT_1959,child,84,74,74,29C,,,Disqualification for membership of the *board*,,,INFO,,"(5) In the case of co-operative marketing societies, consumers co-operative societies and

such class or classes of co-operative societies as may be specified by the State

Government, by notification"
KA_ACT_1959_SEC_29C_SUB_6,KA_ACT_1959,child,35,74,74,29C,,,Disqualification for membership of the *board*,,,INFO,,"(6). There shall be no representative of individual members on the *board*s of a District

Central Co-operative Bank or an Apex Co-operative Bank or such other classes of co-

operative banks as may b"
KA_ACT_1959_SEC_29C_SUB_7,KA_ACT_1959,child,259,74,75,29C,,,Disqualification for membership of the *board*,,,INFO,,"(7) Any question as to whether a member of the *board* was or has become subject to

any of the disqualifications mentioned in this section shall be decided by the Registrar after

giving the person c"
KA_ACT_1959_SEC_29C_SUB_9,KA_ACT_1959,child,150,75,75,29C,,,Disqualification for membership of the *board*,,,INFO,,"(9) A copy of the order made under sub-section (8) shall be communicated to the member

1

and the co-operative society concerned.]

2 [(10) No director of a cooperative society shall be eligible for "
KA_ACT_1959_SEC_29E,KA_ACT_1959,child,204,75,76,29E,,,Filling up of casual vacancy in the office of members of the *board*,,,INFO,,"[29E. Filling up of casual vacancy in the office of members of the *board*.- Any

vacancy in the office of members of the *board* of a co-operative society by reason of death,

resignation, removal or"
KA_ACT_1959_SEC_29F,KA_ACT_1959,child,277,76,76,29F,,,"Election of President, Chairperson, Vice-President, or Vice-Chairperson, etc.,",,,INFO,,"29F. Election of President, Chairperson, Vice-President, or Vice-Chairperson, etc.,-

(1) Every co-operative society shall have a President or Chairperson, Vice-President or Vice-

Chairperson and suc"
KA_ACT_1959_SEC_29G,KA_ACT_1959,parent,5,76,81,29G,,,Appointment of Chief Executive,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,[29G. Appointment of Chief Executive.-
KA_ACT_1959_SEC_29G_SUB_1,KA_ACT_1959,child,241,76,77,29G,,,Appointment of Chief Executive,,,INFO,,"(1) For every co-operative society there shall

be a Chief Executive who shall 2[XXX] 2 be appointed and be removable by the society:

1. Section 29G inserted by Act 25 of 1998 w.e.f. 27.10.1998. 2. O"
KA_ACT_1959_SEC_29G_SUB_2,KA_ACT_1959,child,39,77,77,29G,,,Appointment of Chief Executive,,,INFO,,"(2) On the appointment of Chief Executive to a co-operative society by the Government or

the Registrar, the person appointed as Chief Executive by the society, if any, by whatever

name called, shall"
KA_ACT_1959_SEC_29G_SUB_3,KA_ACT_1959,child,52,77,77,29G,,,Appointment of Chief Executive,,,INFO,,"(3) Salary and other conditions of services of the Chief Executive shall,—

(i) in the case of an official of the State Government be as approved by the State

Government; and

(ii) in other cases, be"
KA_ACT_1959_SEC_29G_SUB_4,KA_ACT_1959,child,436,77,78,29G,,,Appointment of Chief Executive,,,INFO,,"(4) The Chief Executive shall be the Chief Administrative Officer of the society and shall,

subject to the general supervision and control of the *board* and such other conditions and

restrictions a"
KA_ACT_1959_SEC_29G_SUB_5,KA_ACT_1959,child,138,79,79,29G,,,Appointment of Chief Executive,,,INFO,,"(5) In addition to the powers and duties specified in sub-section (4), the Chief Executive of

an Apex Society,—

(a) shall have power to appoint with the approval of the *board* and subject to the

p"
KA_ACT_1959_SEC_29G_SUB_6,KA_ACT_1959,child,994,79,81,29G,,,Appointment of Chief Executive,LONG_CHUNK_NO_SAFE_SPLIT,,INFO,A_LONG,"(6) In respect of primary co-operative societies, the Chief Executive shall send a [copy of

1

the receipt and payment account] duly certified by him every month to the Registrar and the

financing b"
KA_ACT_1959_SEC_30B,KA_ACT_1959,child,12,81,81,30B,,,XXX],SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"[30B. XXX]

1. Omitted by Act 25 of 1998 w.e.f. 15.08.1998.

1"
KA_ACT_1959_SEC_30B_002,KA_ACT_1959,child,211,81,82,30B,,,Powers to give direction in public interest,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"[30B. Powers to give direction in public interest.-

(1) Where the State Government is

satisfied that in public interest and for the purposes of securing proper implementation of co-

operative and o"
KA_ACT_1959_SEC_31,KA_ACT_1959,child,412,82,83,31,,,Appointment of Special Officer [by the Registrar],,,INFO,,"[31. Appointment of Special Officer [by the Registrar]

.-

(1) Where the Registrar is

of the opinion that a co-operative society is not functioning in accordance with the provisions

of the Act, rul"
KA_ACT_1959_SEC_31A,KA_ACT_1959,child,353,83,83,31A,,,Delivery of possession of records and properties of the co-operative,,,INFO,,"31A. Delivery of possession of records and properties of the co-operative

societies.-

(1) Where a new *board* is elected or an Administrator or Special Officer is

appointed by the Registrar or wher"
KA_ACT_1959_SEC_32,KA_ACT_1959,child,244,83,84,32,,,First charge of co-operative society on certain assets,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"CHAPTER V

PRIVILEGES OF CO-OPERATIVE SOCIETIES.

32. First charge of co-operative society on certain assets.-

(1) Notwithstanding

anything contained in any law for the time being in force, but subj"
KA_ACT_1959_SEC_33,KA_ACT_1959,child,772,84,86,33,,,"Charge on land, owned by members or held as tenants by members borrowing",STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"33. Charge on land, owned by members or held as tenants by members borrowing

loans from certain co-operative societies.-

(1) Notwithstanding anything contained in this

Act or in any other law for t"
KA_ACT_1959_SEC_34,KA_ACT_1959,child,325,86,86,34,,,Deduction from salary to meet society's claim in certain cases,,,INFO,,"34. Deduction from salary to meet society's claim in certain cases.-

(1)

Notwithstanding anything contained in any law for the time being in force, a member of a co-

operative society may execute a"
KA_ACT_1959_SEC_35,KA_ACT_1959,child,158,86,87,35,,,Charge and set off in respect of shares or interest of members in the capital of a,,,INFO,,"35. Charge and set off in respect of shares or interest of members in the capital of a

co-operative society.- A co-operative society shall have a charge upon the share or interest

in the capital and"
KA_ACT_1959_SEC_36,KA_ACT_1959,child,86,87,87,36,,,Shares or interest not liable to attachment,,,INFO,,"36. Shares or interest not liable to attachment.- Subject to the provisions of section 35

the share or interest of a member in the capital of a co-operative society shall not be liable to

attachment"
KA_ACT_1959_SEC_37,KA_ACT_1959,child,280,87,87,37,,,"Exemption from certain taxes, duties and fees",,,INFO,,"37. Exemption from certain taxes, duties and fees.- The State Government, if in its

opinion it is necessary in public interest so to do, may, by notification in the official Gazette,

and subject to "
KA_ACT_1959_SEC_38,KA_ACT_1959,child,208,88,88,38,,,Exemption from compulsory registration of instruments,,,INFO,,"38. Exemption from compulsory registration of instruments.- Nothing in clauses (b)

and (c) of sub-section (1) of section 17 of the Indian Registration Act, 1908 (Central Act XVI

of 1908), shall appl"
KA_ACT_1959_SEC_39,KA_ACT_1959,parent,10,88,91,39,,,Registration of documents executed on behalf of co-operative societies,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,39. Registration of documents executed on behalf of co-operative societies.-
KA_ACT_1959_SEC_39_SUB_1,KA_ACT_1959,child,103,88,88,39,,,Registration of documents executed on behalf of co-operative societies,,,INFO,,"(1)

Notwithstanding anything contained in the Indian Registration Act, 1908 (Central Act XVI of

1

1

1908), it shall not be necessary for any member of a *board*, [Chief Executive] or other

1

1

"
KA_ACT_1959_SEC_39_SUB_2,KA_ACT_1959,child,1078,88,91,39,,,Registration of documents executed on behalf of co-operative societies,LONG_CHUNK_NO_SAFE_SPLIT,,INFO,A_LONG,"(2) Where any instrument is so executed, the registering officer to whom such instrument

is presented for registration may, if he thinks fit, refer to such member, secretary or officer for

informati"
KA_ACT_1959_SEC_39B,KA_ACT_1959,child,49,91,91,39B,,,Cost of conducting elections,,,INFO,,"39B. Cost of conducting elections.- The expenses of holding any election, including the

payment of traveling allowances, dearness allowances and other remuneration, if any, to the

persons appointed "
KA_ACT_1959_SEC_39C,KA_ACT_1959,child,521,91,92,39C,,,Corrupt practices,,,INFO,,"39C. Corrupt practices.- The following shall be deemed to be corrupt practices for the

purposes of this Act, namely:—

(i) ‗Bribery‘ as defined in clause (1) of section 123 of the Representation of t"
KA_ACT_1959_SEC_39D,KA_ACT_1959,child,97,93,93,39D,,,Maintenance of secrecy of voting,,,INFO,,"39D. Maintenance of secrecy of voting.-

(1) Every officer, clerk, agent or other person

who performs any duty in connection with the recording or counting of votes at an election

shall maintain and"
KA_ACT_1959_SEC_39E,KA_ACT_1959,child,187,93,93,39E,,,Officers etc. at election not to act for candidates or to influence voting,,,INFO,,"39E. Officers etc. at election not to act for candidates or to influence voting.-

(1) No

person who is a returning officer, or an assistant returning officer or a presiding or polling

officer at an"
KA_ACT_1959_SEC_39F,KA_ACT_1959,child,144,93,93,39F,,,Prohibition of canvassing in or near polling station,,,INFO,,"39F. Prohibition of canvassing in or near polling station.-

(1) No person shall, on the

date or dates on which a poll is taken at any polling station commit any of the following acts

within the pol"
KA_ACT_1959_SEC_39G,KA_ACT_1959,child,254,94,94,39G,,,Penalty for disorderly conduct in or near poling station,,,INFO,,"39G. Penalty for disorderly conduct in or near poling station.-

(1) No person shall on

the date or dates on which a poll is taken at any polling station,—

(a) use or operate within or at the entran"
KA_ACT_1959_SEC_39H,KA_ACT_1959,child,158,94,94,39H,,,Penalty for misconduct at the polling station,,,INFO,,"39H. Penalty for misconduct at the polling station.-

(1) Any person who during hours

fixed for the poll at any polling station misconducts himself or fails to obey the lawful

directions of the Pres"
KA_ACT_1959_SEC_39I,KA_ACT_1959,child,139,94,95,39I,,,Breaches of official duty in connection with election,,,INFO,,"39I. Breaches of official duty in connection with election.-

(1) If any person to whom

this section applies is without reasonable cause guilty of any act or omission in breach of his

official duty,"
KA_ACT_1959_SEC_39J,KA_ACT_1959,child,215,95,95,39J,,,Removal of ballot papers from polling station to be an offence,,,INFO,,"39J. Removal of ballot papers from polling station to be an offence.-

(1) Any person

who at any election fraudulently takes or attempts to take a ballot paper out of a polling

station, or willfully"
KA_ACT_1959_SEC_39K,KA_ACT_1959,child,388,95,96,39K,,,Other offences and penalties,,,INFO,,"39K. Other offences and penalties.-

(1) A person shall be guilty of an electoral offence,

if at any election, he,—

(a) fraudulently defaces or fraudulently destroys any nomination paper; or

(b) fr"
KA_ACT_1959_SEC_40,KA_ACT_1959,child,49,96,96,40,,,Promotion of co-operative movement,,,INFO,,"CHAPTER VI

STATE AID TO CO-OPERATIVE SOCIETIES.

40. Promotion of co-operative movement.- It shall be the duty of the State Government

to encourage and promote the co-operative movement including en"
KA_ACT_1959_SEC_41,KA_ACT_1959,child,71,96,96,41,,,Direct partnership of State Government in co-operative societies,,,INFO,,"41. Direct partnership of State Government in co-operative societies.-

(1) The State

Government may subscribe directly to the share capital of a co-operative society with limited

liability.

(2) No"
KA_ACT_1959_SEC_42,KA_ACT_1959,child,45,96,96,42,,,Indirect partnership of State Government in co-operative societies,,,INFO,,"42. Indirect partnership of State Government in co-operative societies.- The State

Government may, subject to appropriation by law, provide moneys to a co-operative society

(hereinafter in this Chap"
KA_ACT_1959_SEC_43,KA_ACT_1959,child,121,97,97,43,,,Principal State Partnership Fund,,,INFO,,"43. Principal State Partnership Fund.-

(1) An apex society which is provided with

moneys by the State Government under section 42 shall, with such moneys, establish a

Fund to be called the ‗Princip"
KA_ACT_1959_SEC_44,KA_ACT_1959,child,80,97,97,44,,,Subsidiary State Partnership Fund,,,INFO,,"44. Subsidiary State Partnership Fund.-

(1) A central society which is provided with

moneys by an apex society from the ‗Principal State Partnership Fund‘ shall, with such

moneys, establish a Fund "
KA_ACT_1959_SEC_45,KA_ACT_1959,child,44,97,97,45,,,Approval of State Government for purchase of shares,,,INFO,,"45. Approval of State Government for purchase of shares.- No shares shall be

purchased in a co-operative society from the moneys in the ‗Principal State Partnership

Fund‘ or the ‗Subsidiary State Pa"
KA_ACT_1959_SEC_46,KA_ACT_1959,child,79,97,97,46,,,Liability to be limited in respect of certain shares,,,INFO,,"46. Liability to be limited in respect of certain shares.- Where any shares are

purchased in a co-operative society by,—

(a) the State Government; or

(b) an apex society or a central society from t"
KA_ACT_1959_SEC_47,KA_ACT_1959,child,74,97,98,47,,,Restriction on amount of dividend,,,INFO,,"47. Restriction on amount of dividend.- An apex society which has purchased shares

in other co-operative societies from the moneys in the ‗Principal State Partnership Fund‘ and

a central society whi"
KA_ACT_1959_SEC_48,KA_ACT_1959,child,168,98,98,48,,,Indemnity of apex and central societies,,,INFO,,"48. Indemnity of apex and central societies.-

(1) If a co-operative society in which

shares are purchased from the ‗Principal State Partnership Fund‘, is wound up or dissolved,

the State Government"
KA_ACT_1959_SEC_49,KA_ACT_1959,child,192,98,98,49,,,"Disposal of share capital and dividend, etc",,,INFO,,"49. Disposal of share capital and dividend, etc.-

(1) All moneys received by an apex

society in respect of shares of other co-operative societies purchased from the moneys in

the ‗Principal State P"
KA_ACT_1959_SEC_50,KA_ACT_1959,child,114,98,99,50,,,Disposal of 'Principal State Partnership Fund' and 'Subsidiary State Partnership,,,INFO,,"50. Disposal of 'Principal State Partnership Fund' and 'Subsidiary State Partnership

Fund' on winding up of an apex or a central society.-

(1) If an apex society which has

established a ‗Principal "
KA_ACT_1959_SEC_51,KA_ACT_1959,child,53,99,99,51,,,Principal State Partnership Fund and Subsidiary State Partnership Fund not to,,,INFO,,"51. Principal State Partnership Fund and Subsidiary State Partnership Fund not to

form part of assets.- Any amount to the credit of a ‗Principal State Partnership Fund‘ or a

‗Subsidiary State Partne"
KA_ACT_1959_SEC_52,KA_ACT_1959,child,107,99,99,52,,,Agreement by State Government and apex societies,,,INFO,,"52. Agreement by State Government and apex societies.- Subject to the foregoing

provisions of this Chapter,—

(a) the State Government may enter into an agreement with an apex society setting out

th"
KA_ACT_1959_SEC_53,KA_ACT_1959,child,144,99,99,53,,,Other forms of State aid to co-operative societies,,,INFO,,"53. Other forms of State aid to co-operative societies.- Notwithstanding anything

contained in any law for the time being in force, the State Government may,—

(a) give loans or make advances to co-o"
KA_ACT_1959_SEC_54,KA_ACT_1959,child,10,99,99,54,,,XXX]1,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"1[54.XXX]1

1. Omitted by Act 6 of 2010 w.e.f. 03.11.2009."
KA_ACT_1959_SEC_55,KA_ACT_1959,child,40,99,99,55,,,Provisions of this Chapter to override other laws,,,INFO,,"55. Provisions of this Chapter to override other laws.- The provisions of sections 42 to

54 of this Chapter shall have effect notwithstanding anything inconsistent therewith

contained in this Act or"
KA_ACT_1959_SEC_56,KA_ACT_1959,child,214,100,100,56,,,Mobilisation of Funds,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"CHAPTER VII.

PROPERTIES AND FUNDS OF CO-OPERATIVE SOCIETIES.

1[56. Mobilisation of Funds.-

(1) A co-operative society may mobilise funds in the form

of share capital, deposits, debentures, loans a"
KA_ACT_1959_SEC_57,KA_ACT_1959,child,672,100,102,57,,,Net profits and their disposal,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"57. Net profits and their disposal.-

(1) The net profits of co-operative societies shall be

determined in accordance with such rules as may be prescribed and different rules may be

made for differe"
KA_ACT_1959_SEC_58,KA_ACT_1959,child,198,102,103,58,,,Investment of funds,,,INFO,,"58. Investment of funds.- A co-operative society may invest or deposit its funds,—

(a) in a Government Savings Bank; or

(b) in any of the securities specified in section 20 of the Indian Trusts Act,"
KA_ACT_1959_SEC_59,KA_ACT_1959,child,138,103,103,59,,,Restrictions on borrowings,,,INFO,,"59. Restrictions on borrowings.- [(1)] A co-operative society shall receive deposits

and loans only to such extent and under such conditions 2[XXX] 2 as may be specified in the

bye-laws.

1. Renumbe"
KA_ACT_1959_SEC_60,KA_ACT_1959,child,65,103,103,60,,,Restrictions on loans,,,INFO,,"60. Restrictions on loans.-

(1) A co-operative society shall not make a loan to any

person other than a member:

Provided that 1[XXX]1 a co-operative society may make loans to another co-operative

"
KA_ACT_1959_SEC_61,KA_ACT_1959,child,39,103,103,61,,,Restrictions on other transactions with non-members,,,INFO,,"61. Restrictions on other transactions with non-members.- Save as is provided in

sections 59 and 60, the transactions of a co-operative society with persons other than

members shall be subject to su"
KA_ACT_1959_SEC_62,KA_ACT_1959,child,96,103,103,62,,,Provident Fund,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"62. Provident Fund.-

(1) A co-operative society may establish a contributory Provident

Fund for the benefit of its employees to which shall be credited all contributions made by the

employees and s"
KA_ACT_1959_CONTEXT_120,KA_ACT_1959,child,2483,104,109,,,,,LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,MISSING_STRUCTURAL_ID,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"CHAPTER VIII

AUDIT, INQUIRY, INSPECTION AND SURCHARGE.

1 [63 Audit.- (1) Every Cooperative society shall get its accounts audited at least

once in a year before the first of September following the"
KA_ACT_1959_SEC_64,KA_ACT_1959,parent,888,109,111,64,,,Inquiry by Registrar,,,INFO,,"64. Inquiry by Registrar.-

(1) The Registrar may, of his own motion, by himself or by a

1

person authorized by him, by order in writing, hold an inquiry into [any matter specified in

1

the order "
KA_ACT_1959_SEC_64_SUB_1,KA_ACT_1959,child,53,109,109,64,,,Inquiry by Registrar,,,INFO,,"(1) The Registrar may, of his own motion, by himself or by a

1

person authorized by him, by order in writing, hold an inquiry into [any matter specified in

1

the order touching] the constitution, "
KA_ACT_1959_SEC_64_SUB_2,KA_ACT_1959,child,178,109,110,64,,,Inquiry by Registrar,,,INFO,,"(2) An inquiry of the nature referred to in sub-section (1) shall be held on the application

of,—

(a) a co-operative society to which the society concerned is affiliated;

(b) a majority of the memb"
KA_ACT_1959_SEC_64_SUB_3,KA_ACT_1959,child,355,110,111,64,,,Inquiry by Registrar,,,INFO,,"(3) The Registrar, or the person authorized by him under sub-section (1) shall, for the

purposes of an inquiry under this section have the following powers, namely:—

(a) he shall, at all times, have"
KA_ACT_1959_SEC_64_SUB_4,KA_ACT_1959,child,298,111,111,64,,,Inquiry by Registrar,,,INFO,,"(4) When an inquiry is made under this section, the Registrar shall 2[send a copy of the

inquiry report and communicate]2 the result of the inquiry to the society and to the co-

1

operative society"
KA_ACT_1959_SEC_65,KA_ACT_1959,child,431,111,112,65,,,Inspection of books of a co-operative society,,,INFO,,"65. Inspection of books of a co-operative society.-

(1) The Registrar may of his own

motion, or on the application of a creditor of a co-operative society, inspect or direct any

person authorized b"
KA_ACT_1959_SEC_65A,KA_ACT_1959,child,120,112,113,65A,,,"Report of [inquiry] , inspection and final report to be made available to a",,,INFO,,"[65A. Report of [inquiry] , inspection and final report to be made available to a

credit agency.- The Registrar shall draw the attention of a credit agency financing a co-

2

2

operative society to"
KA_ACT_1959_SEC_65B,KA_ACT_1959,child,148,113,113,65B,,,Inspection of books of co-operative society by a credit agency,,,INFO,,"65B. Inspection of books of co-operative society by a credit agency.-

(1) A credit

agency shall have the right to inspect the books of any co-operative society which has either

applied to the credi"
KA_ACT_1959_SEC_66,KA_ACT_1959,child,132,113,113,66,,,Power to seize books and property,,,INFO,,"66. Power to seize books and property.- If any officer or person conducting audit under

section 63, inquiry under section 64 or inspection under section 65, 1[or otherwise]1 has

reason to believe th"
KA_ACT_1959_SEC_67,KA_ACT_1959,child,146,113,114,67,,,Costs of Inquiry,,,INFO,,"67. Costs of Inquiry.- Where an inquiry is held under section 64 or an inspection is made

under section 65 on the application of a creditor, the Registrar may apportion the costs, or

such part of th"
KA_ACT_1959_SEC_68,KA_ACT_1959,child,281,114,114,68,,,Order by the Registrar,,,INFO,,"68. Order by the Registrar.- [(1)] The Registrar may make an order directing the co-

1

1

operative society or its [office bearers] to take such action as may be specified in the order

4

4

within"
KA_ACT_1959_SEC_69,KA_ACT_1959,child,439,114,115,69,,,Surcharge,,,INFO,,"[69. Surcharge.-

(1) If in the course of an audit, inquiry, inspection or the winding up of a

Co-operative society, it is found that the *board* of Management of such society or the

President, Vice"
KA_ACT_1959_SEC_70,KA_ACT_1959,parent,589,115,117,70,,,Disputes which may be referred to Registrar for decision,,,INFO,,"CHAPTER IX

SETTLEMENT OF DISPUTES

70. Disputes which may be referred to Registrar for decision.-

(1) Notwithstanding

anything contained in any law for the time being in force, if any dispute touch"
KA_ACT_1959_SEC_70_SUB_1,KA_ACT_1959,child,225,115,116,70,,,Disputes which may be referred to Registrar for decision,,,INFO,,"(1) Notwithstanding

anything contained in any law for the time being in force, if any dispute touching the

3

3

[2[XXX]2]

constitution, management, or the business of a co-operative society

arise"
KA_ACT_1959_SEC_70_SUB_2,KA_ACT_1959,child,277,116,117,70,,,Disputes which may be referred to Registrar for decision,,,INFO,,"(2) For the purposes of sub-section (1), the following shall be deemed to be disputes

touching the constitution, management or the business of a co-operative society, namely:—

(a) a claim by the soc"
KA_ACT_1959_SEC_70_SUB_3,KA_ACT_1959,child,51,117,117,70,,,Disputes which may be referred to Registrar for decision,,,INFO,,"(3) If any question arises whether a dispute referred to the Registrar under this section is

a dispute touching the constitution, management or the business of a co-operative society,

the decision t"
KA_ACT_1959_SEC_70_SUB_5,KA_ACT_1959,child,21,117,117,70,,,Disputes which may be referred to Registrar for decision,,,INFO,,"(5) XXX]2]

1. Inserted by Act 3 of 2013 w.e.f. 11.02.2013.

2. Omitted by Act, 35 of 2014 w.e.f. 06.09.2014

1"
KA_ACT_1959_SEC_70A,KA_ACT_1959,child,171,117,117,70A,,,Period of limitation,,,INFO,,"[70A. Period of limitation.-

(1) No dispute under section 70 shall be entertained unless

it is referred to the Registrar within six years from the date of the cause of action:

Provided that a dispu"
KA_ACT_1959_SEC_71,KA_ACT_1959,child,418,117,118,71,,,Disposal of disputes,STRUCTURE_UNCERTAIN,,INFO,E_STRUCTURE,"71. Disposal of disputes.-

(1) The Registrar may, on receipt of the reference of a dispute

under section 70,—

(a) decide the dispute himself, or

(b) transfer it for disposal to any person who has "
KA_ACT_1959_SEC_71A,KA_ACT_1959,child,236,118,119,71A,,,Powers of financing bank to proceed against members of a co-operative,,,INFO,,"[71A. Powers of financing bank to proceed against members of a co-operative

society for the recovery of money due to it from such society.-

(1) If a co-operative

society is unable to pay its debts "
KA_ACT_1959_SEC_71B,KA_ACT_1959,child,237,119,119,71B,,,Powers of credit agency to proceed against members of a co-operative,,,INFO,,"[71B. Powers of credit agency to proceed against members of a co-operative

society for the recovery of money due to it from such society.-

(1) If a co-operative

society is unable to pay its debts t"
KA_ACT_1959_SEC_72,KA_ACT_1959,child,405,119,120,72,,,Winding up of co-operative societies,,,INFO,,"CHAPTER X

WINDING UP AND DISSOLUTION OF CO-OPERATIVE SOCIETIES.

1 72. Winding up of co-operative societies.-

(1) If the Registrar after [an audit has been

1

conducted under section 63 or an inqui"
