chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MSCS_ACT_2002_SEC_11,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,627,3853,12,14,11,,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_11_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,23,143,12,12,11,1,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,34,201,12,12,11,2,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate,
MSCS_ACT_2002_SEC_11_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,22,129,12,12,11,3,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,237,1439,13,13,11,4,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_11_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,26,148,13,13,11,5,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;timeline,
MSCS_ACT_2002_SEC_11_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,40,240,13,13,11,6,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,74,446,13,14,11,7,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar,
MSCS_ACT_2002_SEC_11_SUB_8,MSCS_ACT_2002,child,ACTIVE,act,Central,50,318,14,14,11,8,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_11_SUB_9,MSCS_ACT_2002,child,ACTIVE,act,Central,112,709,14,14,11,9,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_12,MSCS_ACT_2002,child,ACTIVE,act,Central,42,242,14,14,12,,,,,When amendment of bye-laws comes into force,byelaws;multistate,
MSCS_ACT_2002_SEC_13,MSCS_ACT_2002,child,ACTIVE,act,Central,114,696,14,14,13,,,,,Change of name,multistate;registrar;registration,
MSCS_ACT_2002_SEC_14,MSCS_ACT_2002,child,ACTIVE,act,Central,31,202,15,15,14,,,,,Change of address,multistate,
MSCS_ACT_2002_SEC_15,MSCS_ACT_2002,child,ACTIVE,act,Central,197,1169,15,15,15,,,,,Publication of name by multi state cooperative society,multistate,
MSCS_ACT_2002_SEC_16,MSCS_ACT_2002,child,ACTIVE,act,Central,285,1755,15,16,16,,,,,Liability,byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_17,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,512,3205,16,17,17,,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;deposits;loans;meetings;multistate;registrar;registration,
MSCS_ACT_2002_SEC_17_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,74,463,16,16,17,1,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,44,271,16,16,17,2,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,31,193,16,16,17,3,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,77,457,16,16,17,4,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_17_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,31,186,17,17,17,5,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,63,405,17,17,17,6,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,88,536,17,17,17,7,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_17_SUB_8,MSCS_ACT_2002,child,ACTIVE,act,Central,36,219,17,17,17,8,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_9,MSCS_ACT_2002,child,ACTIVE,act,Central,54,353,17,17,17,9,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_18,MSCS_ACT_2002,child,ACTIVE,act,Central,94,577,17,17,18,,,,,Central Registrar to prepare scheme of amalgamation or,multistate;registrar,
MSCS_ACT_2002_SEC_19,MSCS_ACT_2002,child,ACTIVE,act,Central,235,1544,18,18,19,,,,,Promotion of subsidiary institution,governance;management;meetings;multistate,
MSCS_ACT_2002_SEC_20,MSCS_ACT_2002,child,ACTIVE,act,Central,144,888,18,19,20,,,,,Liability of a cooperative bank to deposit insurance and credit,deposits;multistate,
MSCS_ACT_2002_SEC_21,MSCS_ACT_2002,child,ACTIVE,act,Central,292,1922,19,19,21,,,,,Cancellation of registration certificate of multi-state cooperative,multistate;registration,
MSCS_ACT_2002_SEC_22,MSCS_ACT_2002,child,ACTIVE,act,Central,392,2483,19,20,22,,,,,Conversion of a cooperative society into a multi-state cooperative,byelaws;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_23,MSCS_ACT_2002,child,ACTIVE,act,Central,88,596,21,21,23,,,,,Registration of federal cooperative,meetings;multistate;registration,
MSCS_ACT_2002_SEC_24,MSCS_ACT_2002,child,ACTIVE,act,Central,219,1542,21,21,24,,,,,Functions of federal cooperative,byelaws;management;multistate,
MSCS_ACT_2002_SEC_25,MSCS_ACT_2002,child,ACTIVE,act,Central,335,2093,22,22,25,,,,,Persons who may become members,eligibility;membership;multistate;registrar;timeline,
MSCS_ACT_2002_SEC_26,MSCS_ACT_2002,child,ACTIVE,act,Central,69,418,23,23,26,,,,,Nominal or associate members of society,byelaws;management;meetings;multistate,
MSCS_ACT_2002_SEC_27,MSCS_ACT_2002,child,ACTIVE,act,Central,34,273,23,23,27,,,,,Educational course for members,multistate,
MSCS_ACT_2002_SEC_28,MSCS_ACT_2002,child,ACTIVE,act,Central,52,298,23,23,28,,,,,Members not to exercise rights till due payment made,byelaws;membership;multistate,
