chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_RULES_1961_RULE_42,MH_RULES_1961,parent,REFERENCE_ONLY,rules,Maharashtra,574,3486,24,25,,,42,,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_1,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,41,221,24,24,,,42,1,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_2,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,93,573,24,24,,,42,2,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_3,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,99,660,24,25,,,42,3,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_4,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,77,426,25,25,,,42,4,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_5,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,36,211,25,25,,,42,5,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_6,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,114,712,25,25,,,42,6,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_42_SUB_7,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,54,303,25,25,,,42,7,,Regulation of loans to be granted by societies:- In case of grant of loans,loans;registrar,
MH_RULES_1961_RULE_43,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,294,1680,26,26,,,43,,,Conditions to be complied with by members applying for loans: - (1),deposits;loans;registrar,STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_45,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,228,1270,26,26,,,45,,,Restrictions on borrowing from more than one credit society:- (1) Every,loans;membership;registrar,STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_45A,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,306,1715,26,27,,,45A,,,Limits on loans against fixed deposits: - (1) When a society makes a,deposits;loans;registrar,STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_146A,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,66,427,27,27,,,146A,,,Restrictions on borrowings from non-members:- No society shall receive,loans;registrar,
MH_RULES_1961_RULE_46B,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,62,366,27,27,,,46B,,,Restrictions on credit sales to non-members:,registrar,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_47,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,78,481,27,27,,,47,,,Restrictions on transactions with non-members:,registrar,
MH_RULES_1961_RULE_48,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,305,1666,27,28,,,48,,,Form of declarations be made by members borrowing loans from certain,loans,STRUCTURE_UNCERTAIN
MH_RULES_1961_CONTEXT_038,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,731,4366,28,29,,,,,,,deposits;loans;registrar,RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_51,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,147,852,29,29,,,51,,,Amounts to be deducted by a Society from its profits before arriving at,byelaws;loans,
MH_RULES_1961_RULE_52,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,191,1079,29,30,,,52,,,Bonus and Dividend Equalization Fund:,byelaws;registrar,
MH_RULES_1961_RULE_53,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,951,6514,30,33,,,53,,,Rates of annual contribution to education fund of State Federal,,LONG_CHUNK_NO_SAFE_SPLIT
MH_RULES_1961_RULE_53A,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,284,1809,33,34,,,53A,,,"Rates of annual contribution to Co-operative, State Cadre",,
MH_RULES_1961_RULE_153B,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,1630,10485,34,36,,,153B,,,Manner of contributions to be made under the Rule 53A:- (1) The Apex society,loans;pacs;registrar;timeline,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_54,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,288,1713,36,37,,,54,,,"Utilisation and investment of reserve fund:- (1) A society shall, in addition",deposits;loans;registrar,MALFORMED_NUMBERING_HIERARCHY;STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_55,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,383,2239,37,37,,,55,,,Investment of other funds:- (1),registrar,STRUCTURE_UNCERTAIN
