chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_ACT_1960_SEC_112_A,MH_ACT_1960,child,ACTIVE,act,Maharashtra,106,656,71,71,112-A,,,,,"District Loan Committee, its constitution, term of office of delegates, casual vacancies,",byelaws;loans;state_law,
MH_ACT_1960_SCHEDULE_135,MH_ACT_1960,parent,REFERENCE_ONLY,act,Maharashtra,990,5884,71,84,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",byelaws;elections;eligibility;loans;management;meetings;registrar;state_law;timeline,CONTEXT_PARENT;LONG_CHUNK_NO_SAFE_SPLIT
MH_ACT_1960_SCHEDULE_135_SUB_1,MH_ACT_1960,child,ACTIVE,act,Maharashtra,1328,7749,72,74,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",byelaws;elections;loans;management;meetings;registrar;state_law;timeline,LONG_CHUNK_NO_SAFE_SPLIT
MH_ACT_1960_SCHEDULE_135_SUB_2,MH_ACT_1960,child,ACTIVE,act,Maharashtra,148,875,74,75,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",registrar;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_3,MH_ACT_1960,child,ACTIVE,act,Maharashtra,360,2219,75,75,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",state_law,
MH_ACT_1960_SCHEDULE_135_SUB_4,MH_ACT_1960,child,ACTIVE,act,Maharashtra,57,350,75,75,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",state_law,
MH_ACT_1960_SCHEDULE_135_SUB_5,MH_ACT_1960,child,ACTIVE,act,Maharashtra,181,1096,75,76,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_6,MH_ACT_1960,child,ACTIVE,act,Maharashtra,244,1371,76,76,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",byelaws;loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_7,MH_ACT_1960,child,ACTIVE,act,Maharashtra,559,3443,76,77,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;registration;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_8,MH_ACT_1960,child,ACTIVE,act,Maharashtra,310,1860,77,77,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",appeal;loans;management;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_9,MH_ACT_1960,child,ACTIVE,act,Maharashtra,185,1084,77,78,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",state_law,
